year,region,city,business_activity,business_examples,smes_count,avg_capital,avg_rent_monthly_est,rent_source,operating_costs_monthly,competition_level,required_permits
2024,منطقة الرياض,وادي الدواسر,انشطة خدمات الاطعمة والمشروبات,مطعم وجبات سريعة | كوفي شوب | محل عصائر,989,81500,43117,actual,2815226,High,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA) | اشتراطات السلامة (الدفاع المدني) | تصريح سلامة غذاء (هيئة الغذاء والدواء SFDA) | شهادة صحية للعاملين
2024,منطقة الرياض,وادي الدواسر,انشطة خدمات المعلومات,تحليل بيانات | إدارة محتوى رقمي | خدمات قواعد بيانات,4,64000,43117,actual,184422,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الرياض,وادي الدواسر,انشطة خدمات دعم التعدين,نقل معدات التعدين | صيانة مواقع التعدين | خدمات تشغيل المناجم,3,86000,43117,actual,243357,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الرياض,وادي الدواسر,انشطة زراعة المحاصيل والانتاج الحيواني والصيد والخدمات المتصلة,مزرعة خضروات | مشروع تربية أغنام | إنتاج عسل ومنتجات نحل,2002,71500,28398,actual,19364,High,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الرياض,وادي الدواسر,تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية,محل ملابس | سوبرماركت | محل عطور,2321,82000,28398,actual,10966904,High,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الرياض,وادي الدواسر,تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية,مستودع مواد غذائية بالجملة | تاجر جملة للمنظفات | جملة الأدوات المكتبية,640,70500,43117,actual,9824490,High,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الرياض,وادي الدواسر,تجارة الجملة والتجزئة ، واصلاح المركبات ذات المحركات والدراجات النارية,معرض سيارات مع صيانة | محل بيع قطع غيار وصيانة | ورشة بيع وإصلاح دراجات نارية,850,69000,28398,actual,6513887,High,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الرياض,وادي الدواسر,تجميع المياه ومعالجتها وتوصيلها,محطة تنقية مياه | تعبئة مياه شرب | توزيع مياه للمباني,13,108000,43117,actual,79168,Medium,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الرياض,وادي الدواسر,تشييد المباني,مقاول بناء فلل | شركة بناء عمائر سكنية | تنفيذ مباني تجارية,1022,73000,43117,actual,4242312,High,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الرياض,وادي الدواسر,تعدين ركازات الفلزات,استخراج خام الحديد | تعدين النحاس | تعدين خامات معدنية,9,70500,43117,actual,243357,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الرياض,وادي الدواسر,توصيل الكهرباء والغاز والبخار وتكييف الهواء,تمديدات كهربائية صناعية | شبكات غاز | أنظمة تكييف مركزية,1,77500,43117,actual,198834,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الرياض,وادي الدواسر,صناعة الالات والمعدات غير المصنفة في موضع اخر,تصنيع معدات تعبئة | إنتاج معدات ورش | تصنيع معدات خفيفة,19,68500,43117,actual,303006,Medium,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الرياض,وادي الدواسر,صنع الاثاث,مصنع كنب | ورشة أثاث مكتبي | تفصيل غرف نوم,61,77500,43117,actual,503008,High,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الرياض,وادي الدواسر,صنع الحواسيب والمنتجات الالكترونية والبصرية,تجميع حواسيب | تصنيع شاشات إلكترونية | إنتاج أجهزة استشعار,3,59000,43117,actual,34707,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الرياض,وادي الدواسر,صنع الفلزات القاعدية,مصهر معادن | تصنيع سبائك | معالجة خامات معدنية,16,64000,43117,actual,452915,Medium,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الرياض,وادي الدواسر,صنع المعدات الكهربائية,تصنيع لوحات كهربائية | إنتاج مفاتيح ومقابس | تصنيع محولات صغيرة,6,55500,43117,actual,771696,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الرياض,وادي الدواسر,صنع المنتجات الصيدلانية الاساسية والمستحضرات الصيدلانية,مصنع أدوية | إنتاج مكملات دوائية | تصنيع مراهم طبية,6,66500,28398,actual,49036,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الرياض,وادي الدواسر,صنع فحم الكوك والمنتجات النفطية المكررة,تكرير مشتقات نفطية | إنتاج زيوت صناعية | تصنيع وقود مشتق,6,57500,43117,actual,73851,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الرياض,وادي الدواسر,صنع منتجات المطاط واللدائن,مصنع عبوات بلاستيكية | تصنيع مواسير PVC | منتجات مطاطية,10,63000,43117,actual,676222,Medium,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
